dead_run_id,agency_id,service_id,start_time,end_time,start_location_id,end_location_id,dist_traveled,block_id,shift_id
IruQN6Ejg_36601_380_400,41,36,06:20:00,06:40:00,000100,060134,9.8000000000000007,36_36601,36601
IruQN6Ejg_36602_395_400,41,36,06:35:00,06:40:00,000100,120520,2.3999999999999999,36_36602,36602
IruQN6Ejg_36602_797_807,41,36,13:17:00,13:27:00,172478,030311,3.2000000000000002,36_36614,36602
IruQN6Ejg_36602_887_897,41,36,14:47:00,14:57:00,030311,172478,3.2000000000000002,36_36614,36602
IruQN6Ejg_36603_400_405,41,36,06:40:00,06:45:00,000100,172476,2.8999999999999999,36_36603,36603
IruQN6Ejg_36604_445_450,41,36,07:25:00,07:30:00,000100,172478,2.1000000000000001,36_36604,36604
IruQN6Ejg_36605_495_510,41,36,08:15:00,08:30:00,000100,170951,4.2999999999999998,36_36605,36605
IruQN6Ejg_36606_410_425,41,36,06:50:00,07:05:00,000100,030407,7.0,36_36606,36606
IruQN6Ejg_36607_1067_1077,41,36,17:47:00,17:57:00,172105,030311,3.2000000000000002,36_36614,36607
IruQN6Ejg_36607_1127_1137,41,36,18:47:00,18:57:00,030311,172478,3.2000000000000002,36_36614,36607
IruQN6Ejg_36607_1157_1167,41,36,19:17:00,19:27:00,172478,000100,2.7999999999999998,36_36614,36607
IruQN6Ejg_36607_400_420,41,36,06:40:00,07:00:00,000100,060134,9.8000000000000007,36_36607,36607
IruQN6Ejg_36608_1042_1067,41,36,17:22:00,17:47:00,050007,000100,11.5,36_36616,36608
IruQN6Ejg_36608_437_440,41,36,07:17:00,07:20:00,000100,120403,0.5,36_36608,36608
IruQN6Ejg_36609_440_450,41,36,07:20:00,07:30:00,000100,172479,3.2000000000000002,36_36609,36609
IruQN6Ejg_36610_415_420,41,36,06:55:00,07:00:00,000100,172536,2.7999999999999998,36_36610,36610
IruQN6Ejg_36610_757_762,41,36,12:37:00,12:42:00,172161,171071,0.80000000000000004,36_36618,36610
IruQN6Ejg_36610_795_800,41,36,13:15:00,13:20:00,171071,172161,0.80000000000000004,36_36618,36610
IruQN6Ejg_36610_897_907,41,36,14:57:00,15:07:00,172057,172480,1.3999999999999999,36_36618,36610
IruQN6Ejg_36610_930_940,41,36,15:30:00,15:40:00,172480,172057,1.3999999999999999,36_36618,36610
IruQN6Ejg_36611_425_430,41,36,07:05:00,07:10:00,000100,170853,2.8999999999999999,36_36611,36611
IruQN6Ejg_36612_1185_1205,41,36,19:45:00,20:05:00,171557,000100,10.4,36_36604,36612
IruQN6Ejg_36612_410_420,41,36,06:50:00,07:00:00,000100,170893,3.2000000000000002,36_36612,36612
IruQN6Ejg_36613_415_430,41,36,06:55:00,07:10:00,000100,170579,8.0999999999999996,36_36613,36613
IruQN6Ejg_36613_830_855,41,36,13:50:00,14:15:00,000100,050007,11.199999999999999,36_36627,36613
IruQN6Ejg_36614_415_420,41,36,06:55:00,07:00:00,000100,172478,2.1000000000000001,36_36614,36614
IruQN6Ejg_36614_467_477,41,36,07:47:00,07:57:00,172105,030311,3.2000000000000002,36_36614,36614
IruQN6Ejg_36614_527_537,41,36,08:47:00,08:57:00,030311,172478,3.2000000000000002,36_36614,36614
IruQN6Ejg_36614_682_692,41,36,11:22:00,11:32:00,172105,030311,3.2000000000000002,36_36614,36614
IruQN6Ejg_36614_767_777,41,36,12:47:00,12:57:00,030311,172478,3.2000000000000002,36_36614,36614
IruQN6Ejg_36615_415_420,41,36,06:55:00,07:00:00,000100,172195,2.1000000000000001,36_36615,36615
IruQN6Ejg_36616_415_430,41,36,06:55:00,07:10:00,000100,030848,9.8000000000000007,36_36616,36616
IruQN6Ejg_36616_745_750,41,36,12:25:00,12:30:00,000100,120520,2.3999999999999999,36_36626,36616
IruQN6Ejg_36617_1167_1177,41,36,19:27:00,19:37:00,172478,000100,2.7999999999999998,36_36619,36617
IruQN6Ejg_36617_415_435,41,36,06:55:00,07:15:00,000100,172530,7.7000000000000002,36_36617,36617
IruQN6Ejg_36617_620_640,41,36,10:20:00,10:40:00,060107,170853,12.300000000000001,36_36617,36617
IruQN6Ejg_36618_1206_1216,41,36,20:06:00,20:16:00,120587,000100,7.0,36_36624,36618
IruQN6Ejg_36618_455_460,41,36,07:35:00,07:40:00,000100,172057,2.5,36_36618,36618
IruQN6Ejg_36618_677_682,41,36,11:17:00,11:22:00,172161,171071,0.80000000000000004,36_36618,36618
IruQN6Ejg_36618_715_720,41,36,11:55:00,12:00:00,171071,172161,0.80000000000000004,36_36618,36618
IruQN6Ejg_36619_1212_1217,41,36,20:12:00,20:17:00,172499,172478,1.5,36_36627,36619
IruQN6Ejg_36619_1252_1272,41,36,20:52:00,21:12:00,170839,000100,11.9,36_36627,36619
IruQN6Ejg_36619_470_490,41,36,07:50:00,08:10:00,000100,170839,11.9,36_36619,36619
IruQN6Ejg_36620_1189_1192,41,36,19:49:00,19:52:00,120403,000100,0.5,36_36608,36620
IruQN6Ejg_36620_475_490,41,36,07:55:00,08:10:00,000100,030848,9.8000000000000007,36_36620,36620
IruQN6Ejg_36621_500_505,41,36,08:20:00,08:25:00,000100,172480,2.1000000000000001,36_36621,36621
IruQN6Ejg_36622_1225_1240,41,36,20:25:00,20:40:00,170579,000100,6.5999999999999996,36_36610,36622
IruQN6Ejg_36622_520_545,41,36,08:40:00,09:05:00,000100,060107,12.199999999999999,36_36622,36622
IruQN6Ejg_36623_1242_1252,41,36,20:42:00,20:52:00,172479,000100,3.2000000000000002,36_36623,36623
IruQN6Ejg_36623_530_540,41,36,08:50:00,09:00:00,000100,172479,3.2000000000000002,36_36623,36623
IruQN6Ejg_36624_1253_1263,41,36,20:53:00,21:03:00,172536,000100,2.8999999999999999,36_36611,36624
IruQN6Ejg_36624_545_550,41,36,09:05:00,09:10:00,000100,172195,2.1000000000000001,36_36624,36624
IruQN6Ejg_36625_1249_1254,41,36,20:49:00,20:54:00,120520,000100,2.5,36_36602,36625
IruQN6Ejg_36625_560_570,41,36,09:20:00,09:30:00,000100,172479,3.2000000000000002,36_36625,36625
IruQN6Ejg_36626_1267_1277,41,36,21:07:00,21:17:00,170853,000100,3.2999999999999998,36_36617,36626
IruQN6Ejg_36628_1220_1230,41,36,20:20:00,20:30:00,170951,000100,3.8999999999999999,36_36605,36628
IruQN6Ejg_36629_1257_1260,41,36,20:57:00,21:00:00,172499,170928,0.94999999999999996,36_36620,36629
IruQN6Ejg_36630_1254_1274,41,36,20:54:00,21:14:00,172530,000100,7.7000000000000002,36_36622,36630
IruQN6Ejg_36631_1257_1267,41,36,20:57:00,21:07:00,172480,000100,2.7999999999999998,36_36621,36631
IruQN6Ejg_36632_1025_1030,41,36,17:05:00,17:10:00,000100,170853,2.8999999999999999,36_36628,36632
IruQN6Ejg_36632_1253_1263,41,36,20:53:00,21:03:00,170853,000100,3.2999999999999998,36_36628,36632
IruQN6Ejg_36633_1293_1308,41,36,21:33:00,21:48:00,170893,000100,4.2000000000000002,36_36612,36633
IruQN6Ejg_36635_1272_1282,41,36,21:12:00,21:22:00,172479,000100,3.2000000000000002,36_36625,36635
IruQN6Ejg_36636_1406_1416,41,36,23:26:00,23:36:00,172195,000100,2.7999999999999998,36_36615,36636
IruQN6Ejg_36637_1470_1475,41,36,24:30:00,24:35:00,120520,000100,2.5,36_36601,36637
IruQN6Ejg_36638_1528_1538,41,36,25:28:00,25:38:00,170853,000100,3.2999999999999998,36_36603,36638
IruQN6Ejg_36639_1563_1573,41,36,26:03:00,26:13:00,170853,000100,3.2999999999999998,36_36607,36639
IruQN6Ejg_36640_1487_1502,41,36,24:47:00,25:02:00,170579,000100,6.5999999999999996,36_36613,36640
IruQN6Ejg_36641_1127_1137,41,36,18:47:00,18:57:00,172479,000100,3.2000000000000002,36_36609,36641
IruQN6Ejg_36641_1508_1513,41,36,25:08:00,25:13:00,120520,000100,2.5,36_36626,36641
IruQN6Ejg_36642_1182_1192,41,36,19:42:00,19:52:00,172057,000100,2.6000000000000001,36_36618,36642
IruQN6Ejg_36642_1350_1353,41,36,22:30:00,22:33:00,172499,170928,0.94999999999999996,36_36620,36642
IruQN6Ejg_36642_1415_1418,41,36,23:35:00,23:38:00,172499,170928,0.94999999999999996,36_36620,36642
IruQN6Ejg_36642_1510_1520,41,36,25:10:00,25:20:00,172499,000100,2.8999999999999999,36_36620,36642
IruQN6Ejg_36643_1511_1526,41,36,25:11:00,25:26:00,170893,000100,4.2000000000000002,36_36606,36643
j0yGoDJ7gO_2933_1229_1264,41,98,20:29:00,21:04:00,000100,050006,18.699999999999999,98_2933,2933
j0yGoDJ7gO_2933_1445_1480,41,98,24:05:00,24:40:00,050006,000100,18.699999999999999,98_2933,2933
j0yGoDJ7gO_2934_1229_1264,41,98,20:29:00,21:04:00,000100,050006,18.699999999999999,98_2934,2934
j0yGoDJ7gO_2934_1535_1570,41,98,25:35:00,26:10:00,050006,000100,18.699999999999999,98_2934,2934
j0yGoDJ7gO_2935_1229_1264,41,98,20:29:00,21:04:00,000100,050006,18.699999999999999,98_2935,2935
j0yGoDJ7gO_2935_1575_1595,41,98,26:15:00,26:35:00,126234,000100,11.0,98_2935,2935
j0yGoDJ7gO_2936_1234_1254,41,98,20:34:00,20:54:00,000100,126234,11.0,98_2936,2936
j0yGoDJ7gO_2936_1274_1275,41,98,21:14:00,21:15:00,050044,050052,0.23000000000000001,98_2936,2936
j0yGoDJ7gO_2936_1424_1425,41,98,23:44:00,23:45:00,050044,050052,0.23000000000000001,98_2936,2936
j0yGoDJ7gO_2936_1445_1465,41,98,24:05:00,24:25:00,126234,000100,11.0,98_2936,2936
j0yGoDJ7gO_2937_1250_1275,41,98,20:50:00,21:15:00,000100,050052,18.0,98_2937,2937
j0yGoDJ7gO_2937_1594_1629,41,98,26:34:00,27:09:00,050006,000100,18.699999999999999,98_2937,2937
j0yGoDJ7gO_2938_1250_1275,41,98,20:50:00,21:15:00,000100,050052,18.0,98_2938,2938
j0yGoDJ7gO_2938_1334_1335,41,98,22:14:00,22:15:00,050044,050052,0.23000000000000001,98_2938,2938
j0yGoDJ7gO_2938_1394_1395,41,98,23:14:00,23:15:00,050044,050052,0.23000000000000001,98_2938,2938
j0yGoDJ7gO_2938_1415_1435,41,98,23:35:00,23:55:00,126234,000100,11.0,98_2938,2938
j0yGoDJ7gO_2939_1235_1255,41,98,20:35:00,20:55:00,000100,126234,11.0,98_2939,2939
j0yGoDJ7gO_2939_1564_1599,41,98,26:04:00,26:39:00,050006,000100,18.699999999999999,98_2939,2939
j0yGoDJ7gO_2940_1235_1255,41,98,20:35:00,20:55:00,000100,126234,11.0,98_2940,2940
j0yGoDJ7gO_2940_1364_1365,41,98,22:44:00,22:45:00,050044,050052,0.23000000000000001,98_2940,2940
j0yGoDJ7gO_2940_1385_1405,41,98,23:05:00,23:25:00,126234,000100,11.0,98_2940,2940
j0yGoDJ7gO_2941_1235_1255,41,98,20:35:00,20:55:00,000100,126234,11.0,98_2941,2941
j0yGoDJ7gO_2941_1564_1599,41,98,26:04:00,26:39:00,050006,000100,18.699999999999999,98_2941,2941
j0yGoDJ7gO_2942_1235_1255,41,98,20:35:00,20:55:00,000100,126234,11.0,98_2942,2942
j0yGoDJ7gO_2942_1454_1455,41,98,24:14:00,24:15:00,050044,050052,0.23000000000000001,98_2942,2942
j0yGoDJ7gO_2942_1514_1515,41,98,25:14:00,25:15:00,050044,050052,0.23000000000000001,98_2942,2942
j0yGoDJ7gO_2942_1535_1555,41,98,25:35:00,25:55:00,126234,000100,11.0,98_2942,2942
j0yGoDJ7gO_2943_1209_1244,41,98,20:09:00,20:44:00,000100,050006,18.699999999999999,98_2943,2943
j0yGoDJ7gO_2943_1304_1305,41,98,21:44:00,21:45:00,050044,050052,0.23000000000000001,98_2943,2943
j0yGoDJ7gO_2943_1455_1475,41,98,24:15:00,24:35:00,126234,000100,11.0,98_2943,2943
j0yGoDJ7gO_2944_1209_1244,41,98,20:09:00,20:44:00,000100,050006,18.699999999999999,98_2944,2944
j0yGoDJ7gO_2944_1594_1629,41,98,26:34:00,27:09:00,050006,000100,18.699999999999999,98_2944,2944
j0yGoDJ7gO_2945_1215_1250,41,98,20:15:00,20:50:00,000100,050006,18.699999999999999,98_2945,2945
j0yGoDJ7gO_2945_1484_1485,41,98,24:44:00,24:45:00,050044,050052,0.23000000000000001,98_2945,2945
j0yGoDJ7gO_2945_1505_1525,41,98,25:05:00,25:25:00,126234,000100,11.0,98_2945,2945
jfRaoiqOuW_4301_300_315,41,4,05:00:00,05:15:00,000101,170821,9.1999999999999993,4_4301,4301
jfRaoiqOuW_4301_602_617,41,4,10:02:00,10:17:00,170821,000101,9.1999999999999993,4_4301,4301
jfRaoiqOuW_4302_310_330,41,4,05:10:00,05:30:00,000101,050009,11.0,4_4302,4302
jfRaoiqOuW_4303_315_335,41,4,05:15:00,05:35:00,000101,170457,14.6,4_4303,4303
jfRaoiqOuW_4304_1022_1042,41,4,17:02:00,17:22:00,121187,000101,11.300000000000001,4_4334,4304
jfRaoiqOuW_4304_320_340,41,4,05:20:00,05:40:00,000101,050046,8.0999999999999996,4_4304,4304
jfRaoiqOuW_4304_627_632,41,4,10:27:00,10:32:00,121297,121225,1.8,4_4304,4304
jfRaoiqOuW_4305_325_335,41,4,05:25:00,05:35:00,000101,050429,6.5,4_4305,4305
jfRaoiqOuW_4306_330_350,41,4,05:30:00,05:50:00,000101,050418,11.0,4_4306,4306
jfRaoiqOuW_4307_330_345,41,4,05:30:00,05:45:00,000101,050061,8.0,4_4307,4307
jfRaoiqOuW_4307_372_373,41,4,06:12:00,06:13:00,120787,121235,0.10000000000000001,4_4307,4307
jfRaoiqOuW_4307_472_473,41,4,07:52:00,07:53:00,120787,121235,0.10000000000000001,4_4307,4307
jfRaoiqOuW_4307_582_583,41,4,09:42:00,09:43:00,120787,121235,0.10000000000000001,4_4307,4307
jfRaoiqOuW_4307_757_758,41,4,12:37:00,12:38:00,120787,121235,0.10000000000000001,4_4323,4307
jfRaoiqOuW_4307_877_878,41,4,14:37:00,14:38:00,120787,121235,0.10000000000000001,4_4323,4307
jfRaoiqOuW_4308_330_345,41,4,05:30:00,05:45:00,000101,170821,9.1999999999999993,4_4308,4308
jfRaoiqOuW_4308_542_543,41,4,09:02:00,09:03:00,050127,050128,0.10000000000000001,4_4308,4308
jfRaoiqOuW_4309_335_360,41,4,05:35:00,06:00:00,000101,170488,15.199999999999999,4_4309,4309
jfRaoiqOuW_4309_502_517,41,4,08:22:00,08:37:00,170399,172486,6.5999999999999996,4_4309,4309
jfRaoiqOuW_4310_335_360,41,4,05:35:00,06:00:00,000101,121105,12.5,4_4310,4310
jfRaoiqOuW_4310_397_398,41,4,06:37:00,06:38:00,120787,121235,0.10000000000000001,4_4310,4310
jfRaoiqOuW_4310_502_503,41,4,08:22:00,08:23:00,120787,121235,0.10000000000000001,4_4310,4310
jfRaoiqOuW_4310_612_613,41,4,10:12:00,10:13:00,120787,121235,0.10000000000000001,4_4310,4310
jfRaoiqOuW_4311_335_355,41,4,05:35:00,05:55:00,000101,050418,11.0,4_4311,4311
jfRaoiqOuW_4311_697_698,41,4,11:37:00,11:38:00,050127,050128,0.10000000000000001,4_4337,4311
jfRaoiqOuW_4312_340_360,41,4,05:40:00,06:00:00,000101,172492,12.5,4_4312,4312
jfRaoiqOuW_4313_340_360,41,4,05:40:00,06:00:00,000101,121297,11.300000000000001,4_4313,4313
jfRaoiqOuW_4313_787_788,41,4,13:07:00,13:08:00,120787,121235,0.10000000000000001,4_4340,4313
jfRaoiqOuW_4313_817_818,41,4,13:37:00,13:38:00,120787,121235,0.10000000000000001,4_4307,4313
jfRaoiqOuW_4313_942_943,41,4,15:42:00,15:43:00,120787,121235,0.10000000000000001,4_4307,4313
jfRaoiqOuW_4314_1172_1187,41,4,19:32:00,19:47:00,050127,000101,7.7999999999999998,4_4302,4314
jfRaoiqOuW_4314_345_370,41,4,05:45:00,06:10:00,000101,120625,13.0,4_4314,4314
jfRaoiqOuW_4315_345_365,41,4,05:45:00,06:05:00,000101,170457,14.6,4_4315,4315
jfRaoiqOuW_4316_350_360,41,4,05:50:00,06:00:00,000101,170399,5.7000000000000002,4_4316,4316
jfRaoiqOuW_4317_1147_1167,41,4,19:07:00,19:27:00,172492,000101,13.199999999999999,4_4312,4317
jfRaoiqOuW_4317_350_370,41,4,05:50:00,06:10:00,000101,050418,11.0,4_4317,4317
jfRaoiqOuW_4318_1060_1070,41,4,17:40:00,17:50:00,172486,170488,3.6000000000000001,4_4318,4318
jfRaoiqOuW_4318_1187_1217,41,4,19:47:00,20:17:00,170487,000101,15.0,4_4318,4318
jfRaoiqOuW_4318_355_380,41,4,05:55:00,06:20:00,000101,170488,15.199999999999999,4_4318,4318
jfRaoiqOuW_4318_587_597,41,4,09:47:00,09:57:00,170487,172486,4.0,4_4318,4318
jfRaoiqOuW_4319_1182_1197,41,4,19:42:00,19:57:00,170821,000101,9.1999999999999993,4_4311,4319
jfRaoiqOuW_4319_355_370,41,4,05:55:00,06:10:00,000101,170821,9.1999999999999993,4_4319,4319
jfRaoiqOuW_4319_937_938,41,4,15:37:00,15:38:00,050127,050128,0.10000000000000001,4_4311,4319
jfRaoiqOuW_4320_355_375,41,4,05:55:00,06:15:00,000101,050418,11.0,4_4320,4320
jfRaoiqOuW_4321_355_365,41,4,05:55:00,06:05:00,000101,050429,6.5,4_4321,4321
jfRaoiqOuW_4321_627_637,41,4,10:27:00,10:37:00,050046,121225,3.3999999999999999,4_4321,4321
jfRaoiqOuW_4321_980_990,41,4,16:20:00,16:30:00,121225,050046,3.2999999999999998,4_4321,4321
jfRaoiqOuW_4322_1177_1197,41,4,19:37:00,19:57:00,172492,000101,13.199999999999999,4_4320,4322
jfRaoiqOuW_4322_360_370,41,4,06:00:00,06:10:00,000101,050128,7.7999999999999998,4_4322,4322
jfRaoiqOuW_4323_365_390,41,4,06:05:00,06:30:00,000101,121105,12.5,4_4323,4323
jfRaoiqOuW_4323_432_433,41,4,07:12:00,07:13:00,120787,121235,0.10000000000000001,4_4323,4323
jfRaoiqOuW_4323_532_533,41,4,08:52:00,08:53:00,120787,121235,0.10000000000000001,4_4323,4323
jfRaoiqOuW_4323_642_643,41,4,10:42:00,10:43:00,120787,121235,0.10000000000000001,4_4323,4323
jfRaoiqOuW_4324_370_390,41,4,06:10:00,06:30:00,000101,170457,14.6,4_4324,4324
jfRaoiqOuW_4325_370_390,41,4,06:10:00,06:30:00,000101,172492,12.5,4_4325,4325
jfRaoiqOuW_4326_375_395,41,4,06:15:00,06:35:00,000101,050418,11.0,4_4326,4326
jfRaoiqOuW_4326_985_990,41,4,16:25:00,16:30:00,121225,121297,1.8,4_4304,4326
jfRaoiqOuW_4327_1187_1207,41,4,19:47:00,20:07:00,050418,000101,10.9,4_4341,4327
jfRaoiqOuW_4327_385_405,41,4,06:25:00,06:45:00,000101,172486,14.6,4_4327,4327
jfRaoiqOuW_4328_1207_1222,41,4,20:07:00,20:22:00,170821,000101,9.1999999999999993,4_4338,4328
jfRaoiqOuW_4328_390_410,41,4,06:30:00,06:50:00,000101,050418,11.0,4_4328,4328
jfRaoiqOuW_4329_1212_1232,41,4,20:12:00,20:32:00,050418,000101,10.9,4_4327,4329
jfRaoiqOuW_4329_395_420,41,4,06:35:00,07:00:00,000101,120625,13.0,4_4329,4329
jfRaoiqOuW_4330_405_430,41,4,06:45:00,07:10:00,000101,170488,15.199999999999999,4_4330,4330
jfRaoiqOuW_4330_537_538,41,4,08:57:00,08:58:00,170487,000108,0.29999999999999999,4_4330,4330
jfRaoiqOuW_4330_559_560,41,4,09:19:00,09:20:00,000108,170488,0.90000000000000002,4_4330,4330
jfRaoiqOuW_4331_1092_1093,41,4,18:12:00,18:13:00,050127,050128,0.10000000000000001,4_4331,4331
jfRaoiqOuW_4331_1202_1217,41,4,20:02:00,20:17:00,050127,000101,7.7999999999999998,4_4331,4331
jfRaoiqOuW_4331_410_420,41,4,06:50:00,07:00:00,000101,050128,7.7999999999999998,4_4331,4331
jfRaoiqOuW_4331_517_518,41,4,08:37:00,08:38:00,050127,050128,0.10000000000000001,4_4331,4331
jfRaoiqOuW_4331_662_663,41,4,11:02:00,11:03:00,050127,050128,0.10000000000000001,4_4331,4331
jfRaoiqOuW_4332_1022_1023,41,4,17:02:00,17:03:00,120787,121235,0.10000000000000001,4_4340,4332
jfRaoiqOuW_4332_420_445,41,4,07:00:00,07:25:00,000101,120625,13.0,4_4332,4332
jfRaoiqOuW_4332_912_913,41,4,15:12:00,15:13:00,120787,121235,0.10000000000000001,4_4340,4332
jfRaoiqOuW_4333_420_440,41,4,07:00:00,07:20:00,000101,050418,11.0,4_4333,4333
jfRaoiqOuW_4334_1227_1247,41,4,20:27:00,20:47:00,050418,000101,10.9,4_4319,4334
jfRaoiqOuW_4334_420_440,41,4,07:00:00,07:20:00,000101,170457,14.6,4_4334,4334
jfRaoiqOuW_4335_425_445,41,4,07:05:00,07:25:00,000101,050046,8.0999999999999996,4_4335,4335
jfRaoiqOuW_4336_1242_1262,41,4,20:42:00,21:02:00,050418,000101,10.9,4_4333,4336
jfRaoiqOuW_4336_425_440,41,4,07:05:00,07:20:00,000101,170821,9.1999999999999993,4_4336,4336
jfRaoiqOuW_4337_430_450,41,4,07:10:00,07:30:00,000101,172486,14.6,4_4337,4337
jfRaoiqOuW_4338_430_450,41,4,07:10:00,07:30:00,000101,050418,11.0,4_4338,4338
jfRaoiqOuW_4339_1000_1010,41,4,16:40:00,16:50:00,172486,170488,3.6000000000000001,4_4309,4339
jfRaoiqOuW_4339_1232_1262,41,4,20:32:00,21:02:00,170487,000101,15.0,4_4309,4339
jfRaoiqOuW_4339_430_450,41,4,07:10:00,07:30:00,000101,050009,11.0,4_4339,4339
jfRaoiqOuW_4340_1267_1287,41,4,21:07:00,21:27:00,050418,000101,10.9,4_4326,4340
jfRaoiqOuW_4340_445_460,41,4,07:25:00,07:40:00,000101,121235,12.9,4_4340,4340
jfRaoiqOuW_4340_562_563,41,4,09:22:00,09:23:00,120787,121235,0.10000000000000001,4_4340,4340
jfRaoiqOuW_4340_667_668,41,4,11:07:00,11:08:00,120787,121235,0.10000000000000001,4_4340,4340
jfRaoiqOuW_4341_1057_1058,41,4,17:37:00,17:38:00,050127,050128,0.10000000000000001,4_4308,4341
jfRaoiqOuW_4341_1192_1212,41,4,19:52:00,20:12:00,050418,000101,10.9,4_4308,4341
jfRaoiqOuW_4341_455_470,41,4,07:35:00,07:50:00,000101,172534,9.1999999999999993,4_4341,4341
jfRaoiqOuW_4341_507_522,41,4,08:27:00,08:42:00,050203,170821,9.0,4_4341,4341
jfRaoiqOuW_4341_577_578,41,4,09:37:00,09:38:00,050127,050128,0.10000000000000001,4_4341,4341
jfRaoiqOuW_4342_1119_1120,41,4,18:39:00,18:40:00,120787,121235,0.10000000000000001,4_4310,4342
jfRaoiqOuW_4342_1227_1228,41,4,20:27:00,20:28:00,120787,121235,0.10000000000000001,4_4310,4342
jfRaoiqOuW_4342_1272_1297,41,4,21:12:00,21:37:00,121105,000101,12.699999999999999,4_4310,4342
jfRaoiqOuW_4342_727_728,41,4,12:07:00,12:08:00,120787,121235,0.10000000000000001,4_4310,4342
jfRaoiqOuW_4343_1262_1282,41,4,21:02:00,21:22:00,050009,000101,10.9,4_4303,4343
jfRaoiqOuW_4344_1010_1020,41,4,16:50:00,17:00:00,000101,050128,7.7999999999999998,4_4336,4344
jfRaoiqOuW_4344_767_782,41,4,12:47:00,13:02:00,050127,000101,7.7999999999999998,4_4336,4344
jfRaoiqOuW_4345_1267_1287,41,4,21:07:00,21:27:00,050418,000101,10.9,4_4328,4345
jfRaoiqOuW_4345_655_660,41,4,10:55:00,11:00:00,050418,121187,2.6000000000000001,4_4325,4345
jfRaoiqOuW_4346_1147_1148,41,4,19:07:00,19:08:00,120787,121235,0.10000000000000001,4_4340,4346
jfRaoiqOuW_4347_1267_1287,41,4,21:07:00,21:27:00,172492,000101,13.199999999999999,4_4322,4347
jfRaoiqOuW_4347_697_698,41,4,11:37:00,11:38:00,120787,121235,0.10000000000000001,4_4307,4347
jfRaoiqOuW_4348_1252_1267,41,4,20:52:00,21:07:00,050046,000101,7.5999999999999996,4_4313,4348
jfRaoiqOuW_4349_1262_1282,41,4,21:02:00,21:22:00,170457,000101,15.0,4_4315,4349
jfRaoiqOuW_4350_1102_1103,41,4,18:22:00,18:23:00,050127,000116,0.80000000000000004,4_4337,4350
jfRaoiqOuW_4350_1139_1140,41,4,18:59:00,19:00:00,000116,050128,0.80000000000000004,4_4337,4350
jfRaoiqOuW_4350_1292_1307,41,4,21:32:00,21:47:00,170821,000101,9.1999999999999993,4_4337,4350
jfRaoiqOuW_4352_1287_1307,41,4,21:27:00,21:47:00,170457,000101,15.0,4_4324,4352
jfRaoiqOuW_4353_1252_1272,41,4,20:52:00,21:12:00,121297,000101,11.300000000000001,4_4305,4353
jfRaoiqOuW_4354_1089_1090,41,4,18:09:00,18:10:00,120787,121235,0.10000000000000001,4_4323,4354
jfRaoiqOuW_4354_1202_1203,41,4,20:02:00,20:03:00,120787,121235,0.10000000000000001,4_4323,4354
jfRaoiqOuW_4354_1302_1307,41,4,21:42:00,21:47:00,120787,121187,1.1000000000000001,4_4323,4354
jfRaoiqOuW_4354_1422_1442,41,4,23:42:00,24:02:00,170457,000101,15.0,4_4323,4354
jfRaoiqOuW_4355_1327_1342,41,4,22:07:00,22:22:00,170821,000101,9.1999999999999993,4_4336,4355
jfRaoiqOuW_4356_1347_1367,41,4,22:27:00,22:47:00,050418,000101,10.9,4_4306,4356
jfRaoiqOuW_4357_1472_1502,41,4,24:32:00,25:02:00,170487,000101,15.0,4_4316,4357
jfRaoiqOuW_4357_817_818,41,4,13:37:00,13:38:00,050127,050128,0.10000000000000001,4_4331,4357
jfRaoiqOuW_4357_967_968,41,4,16:07:00,16:08:00,050127,050128,0.10000000000000001,4_4331,4357
jfRaoiqOuW_4358_1497_1517,41,4,24:57:00,25:17:00,050418,000101,10.9,4_4317,4358
jfRaoiqOuW_4359_1437_1452,41,4,23:57:00,24:12:00,050046,000101,7.5999999999999996,4_4335,4359
jfRaoiqOuW_4360_1492_1512,41,4,24:52:00,25:12:00,050009,000101,10.9,4_4325,4360
jfRaoiqOuW_4361_1517_1547,41,4,25:17:00,25:47:00,170487,000101,15.0,4_4330,4361
jfRaoiqOuW_4362_1502_1527,41,4,25:02:00,25:27:00,120625,000101,13.0,4_4329,4362
jfRaoiqOuW_4363_1457_1477,41,4,24:17:00,24:37:00,121297,000101,11.300000000000001,4_4304,4363
jfRaoiqOuW_4363_977_978,41,4,16:17:00,16:18:00,120787,121235,0.10000000000000001,4_4323,4363
jfRaoiqOuW_4364_1272_1273,41,4,21:12:00,21:13:00,120787,121235,0.10000000000000001,4_4307,4364
jfRaoiqOuW_4364_1392_1393,41,4,23:12:00,23:13:00,120787,121235,0.10000000000000001,4_4307,4364
jfRaoiqOuW_4364_1442_1467,41,4,24:02:00,24:27:00,121105,000101,12.699999999999999,4_4307,4364
jfRaoiqOuW_4365_1252_1253,41,4,20:52:00,20:53:00,120787,121235,0.10000000000000001,4_4340,4365
jfRaoiqOuW_4365_1337_1338,41,4,22:17:00,22:18:00,120787,121235,0.10000000000000001,4_4340,4365
jfRaoiqOuW_4365_1382_1387,41,4,23:02:00,23:07:00,121105,000102,2.0,4_4340,4365
jfRaoiqOuW_4365_1405_1410,41,4,23:25:00,23:30:00,000102,121105,2.0,4_4340,4365
jfRaoiqOuW_4365_1442_1443,41,4,24:02:00,24:03:00,120787,121235,0.10000000000000001,4_4340,4365
jfRaoiqOuW_4365_1492_1517,41,4,24:52:00,25:17:00,121105,000101,12.699999999999999,4_4340,4365
